gradient,modificati,modificat1,modified,monitoring,municipali,natureofev,entrancelo,provincete,fishpassty,operatingn,operatedby,architect,constructe,length_m,contracted,depth_m,designedon,elevationm,engineerin,estimateof,estimateo1,fishwayref,hasevaluat,knownnotus,maxfishway,meanfishwa,entrancepo,completele,operationp,plansheldb,purpose,rivernamee,rivernamef,completel1,cabd_id,dam_id,known_use,datasource,featuretyp,waterbodyn,waterbody1,yearconstr,entrancep1,entrancel1,provincet1,fishpasst1,structuren,structure1,PRPWSHID,NHN4DWSH,Longitude,Latitude
0,NA,0,0,NA,Grand Bank,NA,0,nl,3,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Grand Bank Salmon River,NA,NA,0953fe1d-1c97-4903-be85-5af68a351f2a,1453e0bc-b3d7-469b-89b3-5eebfd668776,"{""Atlantic salmon (Salmo salar)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/0953fe1d-1c97-4903-be85-5af68a351f2a,fishways,NA,NA,0,NA,NA,Newfoundland and Labrador,Pool and weir,Grand Bank Dam,NA,NA,02ZF,-55.76220461,47.08543102
0,"Modernization, underwater viewing windows.",2006,1,counting fence,Hawke's Bay,Monitoring,0,nl,3,NA,Government and community partnerships,NA,NA,0,Fisheries and Oceans Canada,0,0,0,NA,0,0,NA,1,NA,0,0,0,0,mayoct,NA,to create a viable fishery,Torrent River,NA,NA,40ff7b0d-5fce-4adb-a3cb-3f490c9b2d98,NA,"{""Atlantic salmon (Salmo salar)"",""Brook trout (Salvelinus fontinalis)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/40ff7b0d-5fce-4adb-a3cb-3f490c9b2d98,fishways,NA,NA,1965,NA,NA,Newfoundland and Labrador,Pool and weir,Torrent River Falls,NA,NA,02YC,-57.13759032,50.61313255
0,NA,0,0,NA,Shelburne,Evaluation of fish Passage,0,ns,3,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,Clyde River,NA,NA,90c1dca1-85b8-440b-b2c6-64277cf17085,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/90c1dca1-85b8-440b-b2c6-64277cf17085,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,NA,NA,NA,01EB,-65.48411863,43.66501904
0,NA,0,0,NA,"Kings, Subd. A",Evaluation of fish Passage,0,ns,3,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,4e267d4d-9875-489f-b69d-ecd88ca887bd,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/4e267d4d-9875-489f-b69d-ecd88ca887bd,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,Hamilton Brook,NA,NA,01EF,-64.76351844,44.82896928
0,NA,0,0,NA,Chester,Evaluation of fish Passage,0,ns,3,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,74f9de9e-6655-4753-86c8-af982c2e5b00,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/74f9de9e-6655-4753-86c8-af982c2e5b00,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,Tributary,NA,NA,01EG,-64.26395626,44.60457524
0,NA,0,0,NA,Cape Breton,NA,0,ns,3,"Visited site, found large concrete dam however there was no sign of a fishway. Walked down the earth enbankment to small structure and still no sign of a fishway. Site apparantly owned by CBRM and used as a city water source.",NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,MacAskill Brook,NA,NA,11ce23cf-c1ba-43b0-a141-02d220d6cdf2,23615b75-19ae-47e2-ab83-6acad2a92d81,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/11ce23cf-c1ba-43b0-a141-02d220d6cdf2,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,NA,NA,NA,01FJ,-59.96471682,46.13758058
0,NA,0,0,NA,Port-Cartier,NA,0,qc,9,"Fish called Passe migratoire du Moulin des Pionniers

contact info

Karine Gagnon (MRNF) karine.gagnon@mrnf.gouv.qc.ca",QMNRF,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,RiviFre aux Saumons,RiviFre aux Saumons,NA,162ee077-b539-4fc1-903f-014fe754e9ed,558e1914-606b-4f8a-956c-41709fb6c7a3,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/162ee077-b539-4fc1-903f-014fe754e9ed,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Barrage des Pionniers,Barrage des Pionniers,NA,02UA,-66.87314891,50.02607327
0,NA,0,0,NA,Cape Breton,NA,0,ns,1,Fish way acts as a trap potentially for counting fish. However the same dam that this fish way is situated on has another pool and weir fish way on it as well. Denil fish way with concrete walls and plywood baffles. No fish in trap during assessment. Met,NA,NA,NA,0,NA,0,0,0,Functional & No Maintenance,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Sydney River,NA,NA,21f7a908-66fb-484b-a255-a74f40a9a19a,ee53f1e2-5374-486a-bdc9-f6bd17e97872,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/21f7a908-66fb-484b-a255-a74f40a9a19a,fishways,NA,NA,2017,NA,NA,Nova Scotia,Denil,Sydney River Dam,NA,NA,01FJ,-60.24367663,46.10263036
0,NA,0,0,NA,Lac-Walker,NA,0,qc,9,"near Sept-oles (mille 92)

Contact info and technical report info

Fran0ois Barnard 

MRNF(09)

Beaulieu 1993","APRM

MRNF",NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,"Rivi
re Moisie","Rivi
re Moisie",NA,2a54df05-b747-442b-b750-4f560a8e88fc,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/2a54df05-b747-442b-b750-4f560a8e88fc,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Chutes Katchapahun,Chutes Katchapahun,NA,02UCA,-66.29852828,51.08705305
0,NA,0,0,NA,La Dor,NA,0,qc,9,"contact info

Denis Taillon, MRC Domaine du Roy info@domaineduroy.ca",MRC Domaine du Roy,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,RiviDre aux Saumons,RiviDre aux Saumons,NA,647b3eac-8f9e-4a04-b89d-f7595f4f3551,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/647b3eac-8f9e-4a04-b89d-f7595f4f3551,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Chute 25,Chute 25,NA,02RF,-72.6509767,48.66900912
0,NA,0,0,NA,Dolbeau-Mistassini,NA,0,qc,9,"fishway called: Passe Migratoire 5ieme chute
contact info: Karine Gagnon (MRNF) karine.gagnon@mrnf.gouv.qc.ca",NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Riviwre Mistassini,Riviwre Mistassini,NA,d8c9c6be-d00a-4c91-ba82-b7ab29ccd85b,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d8c9c6be-d00a-4c91-ba82-b7ab29ccd85b,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Passe migratoire Cinquieme Chute,Passe migratoire Cinquieme Chute,NA,02RDA,-72.27359472,48.89715974
0,NA,0,0,NA,Trois-Riviares,NA,0,qc,9,"near Sorel

Technical report

Lepage et Gplinas 1998

contact info

Philippe Brodeur, Martin L9veillb, MRNF",QMNRF,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Baie Lavalliere,Baie Lavalliere,NA,c07600aa-29bb-42df-81cc-cd7a404c1baa,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c07600aa-29bb-42df-81cc-cd7a404c1baa,fishways,NA,NA,1994,NA,NA,Quebec,Unknown,Baie de Lavalliere,Baie de Lavalliere,NA,02PA,-72.5720012,46.44800934
0,NA,0,0,NA,Saint-F licien,NA,0,qc,9,"fishway called

Passage migratoire de la Chute a Michel

contact info

Karine Gagnon (MRNF) karine.gagnon@mrnf.gouv.qc.ca",QMRF,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Rivi,Rivi,NA,7f5153e5-41df-4a29-bf3f-552efd09eb2c,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/7f5153e5-41df-4a29-bf3f-552efd09eb2c,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Chute a Michel,Chute a Michel,NA,02RF,-72.48736098,48.68612531
0,NA,0,0,NA,Sacre-Coeur,NA,0,qc,9,"fishway called

Passe migratoire de la Chute Blanche

contact info

Nicole Gauthier (ARSM)

ste-marguerite@arsm.qc.ca",ARSM,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Rivi,Rivi,NA,5473fae3-fe6f-4e5f-ab28-e667d5f93947,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5473fae3-fe6f-4e5f-ab28-e667d5f93947,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Chute Blanche,Chute Blanche,NA,02RH,-69.85925472,48.26932766
0,NA,0,0,NA,Saguenay,NA,0,qc,9,"fishway called 

Passe migratoire de la chhute du Bec Scie

contact info

Marc Valentine (MRNF)

Marc.valentine@mrnf.gouv.qc.ca",QMNRF,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,RiviFre a Mars,RiviFre a Mars,NA,1a34f856-bfe0-44ff-b695-f79c199ce2df,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/1a34f856-bfe0-44ff-b695-f79c199ce2df,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Chute du Bec Scie,Chute du Bec Scie,NA,02RH,-70.9871828,48.30361809
0,NA,0,0,NA,Sept- les,NA,0,qc,9,"fishway known as ""Godbout""

Near Godbout

Techincal report and contact info

Beaulieu 1993

Marc Talbot 

MRNF(09)",QMRNF,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,RiviFre Godbout,RiviFre Godbout,NA,ab189499-c726-4d47-b298-8da4960b0066,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/ab189499-c726-4d47-b298-8da4960b0066,fishways,NA,NA,0,NA,NA,Quebec,Unknown,La Grosse Chute (Chute Molson),La Grosse Chute (Chute Molson),NA,02UB,-66.44522765,50.28324049
0,NA,0,0,NA,Sainte-Madeleine-de-la-Riviore-Madeleine,NA,0,qc,9,"near Madeleine QC

fishway called 

Passe migratoire de la rivisre Madeleine

Technical report

Groupe conseil Genivar,  1999. Rnfection de la passe migratoire de la rivi re Madeleine et installation d?une micro-turbine.

Contact 

Valirie Bujold, MRNF",QMNRF,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,RiviFre Madeleine,RiviFre Madeleine,NA,e1c897d9-77ff-457f-8f0e-c2948d603a61,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/e1c897d9-77ff-457f-8f0e-c2948d603a61,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Chute du Grand Sault,Chute du Grand Sault,NA,02QC,-65.29442167,49.18839153
0,NA,0,0,NA,Riviere-Nipissis,NA,0,qc,9,"Fishway is not operational

fishway called Nipissis near Sept-eles

(tributaire Moisie river)

Contact info and techincal report info

Fran ois Barnard 

MRNF(09)

Beaulieu 1993",MRNF,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Rivi,Rivi,NA,f7726e95-bd38-467c-8565-5b41e3b7ba03,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f7726e95-bd38-467c-8565-5b41e3b7ba03,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Chute McDonald,Chute McDonald,NA,02UCA,-66.06438153,50.52499702
0,NA,0,0,NA,Sainte-Genevidve-de-Berthier,NA,0,qc,9,"near Berthierville

Fishway called 

Passe migratoire de l?ule du Milieu

Technical report

Brodeur et Boisvert 2010

contact info

Philippe Brodeur, R jean Dumas, MRNF",QMRNF,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Ile du Milieu,Ile du Milieu,NA,a77225f1-f938-4e6f-be00-4541c505ac84,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/a77225f1-f938-4e6f-be00-4541c505ac84,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Ile du Milieu,Ile du Milieu,NA,210,-73.16463006,46.0848038
0,NA,0,0,NA,Les Escoumins,NA,0,qc,9,"Location near Les Escoumins

Techincal report and contact info

Beaulieu 1993

Marc Talbot 

MRNF(09)","CGRSE

MRNF",NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,RiviEre des Escoumins,RiviEre des Escoumins,NA,4eb647cb-865f-45be-83b4-0e92fd399a56,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/4eb647cb-865f-45be-83b4-0e92fd399a56,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Passage migratoire Grand-Sault,Passage migratoire Grand-Sault,NA,02SC,-69.47281064,48.37083177
0,NA,0,0,NA,Campbellton,NA,0,nl,9,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Campbellton River,NA,NA,d741c7a1-bca1-458e-aa77-f212e67bef9b,NA,"{""Atlantic salmon (Salmo salar)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d741c7a1-bca1-458e-aa77-f212e67bef9b,fishways,NA,NA,0,NA,NA,Newfoundland and Labrador,Unknown,Campbellton River Fish Counting Fence,NA,NA,02YOB,-54.9223841,49.27666326
0,NA,0,0,NA,Chute-aux-Outardes,NA,0,qc,9,"Fishway is known as Riviore au Loup-Marin and is near Baie-Comeau

contact info 

Richard Verdon/

Jean Caumartin/

Jean-Christophe Guay

Technical report Bisaillon 1995",Hydro Quibec,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Ryservoir Outardes-2/Baie Comeau,Ryservoir Outardes-2/Baie Comeau,NA,17072a22-75b9-4b1f-b767-4961847a397e,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/17072a22-75b9-4b1f-b767-4961847a397e,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Rnservoir Outardes-2,Rnservoir Outardes-2,NA,02TE,-68.38528209,49.1344192
0,NA,0,0,NA,"Region 6, Unorganized",NA,0,nt,2,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Grizzly Creek,NA,NA,d0b43c94-ba22-4fc3-b9e8-0f15c3bb459d,NA,"{""Arctic grayling (Thymallus arcticus)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d0b43c94-ba22-4fc3-b9e8-0f15c3bb459d,fishways,NA,NA,0,NA,NA,Northwest Territories,Nature-like fishway,Grizzly Creek Fishway,NA,NA,10PA,-110.5750343,64.72538705
0,NA,0,0,NA,Halifax,NA,0,ns,9,Listed as a fish way but is actually a baffled culvert.,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Box Mill Brook,NA,NA,8de7072f-1730-44ea-87de-d54cc1bd3576,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/8de7072f-1730-44ea-87de-d54cc1bd3576,fishways,NA,NA,0,NA,NA,Nova Scotia,Unknown,NA,NA,NA,01DG,-63.65102005,44.81320629
15.5,NA,0,0,NA,Westmorland,Efficiency,0,nb,3,NA,NA,NA,NA,10.36,NA,0,0,0,NA,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,LaCoupe River,NA,NA,5cccdc27-37dd-4456-8899-f4d359cfdd26,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5cccdc27-37dd-4456-8899-f4d359cfdd26,fishways,LaCoupe River,NA,0,NA,NA,New Brunswick,Pool and weir,Front Lake Fish Ladder,NA,NA,01BU,-64.25744931,45.94048548
0,NA,0,0,NA,Colinet,Monitoring,0,nl,3,Rocky River fishway,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,Rocky River,NA,NA,4182c09b-2fd1-4fb7-8758-b9454691ee08,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/4182c09b-2fd1-4fb7-8758-b9454691ee08,fishways,NA,NA,0,NA,NA,Newfoundland and Labrador,Pool and weir,Rocky River falls,NA,NA,02ZK,-53.56728227,47.22515669
0,Dam Improvements,2000,1,NA,Dufferin No. 190,NA,0,sk,6,NA,The Saskatchewan Watershed Authority,NA,Prairie Farm Rehabilitation Administration,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,fish passageway between lake and Qu'Apelle River,Qu'Appelle River,NA,NA,30bced68-9e17-4a16-8e17-fef18250abdf,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/30bced68-9e17-4a16-8e17-fef18250abdf,fishways,NA,NA,1939,NA,NA,Saskatchewan,Vertical slot,Buffalo Pound Dam,NA,NA,05JGB,-105.3315009,50.5723188
0,NA,0,0,NA,"Annapolis, Subd. D",Evaluation of fish Passage,0,ns,3,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,Mill Creek,NA,NA,de639803-53bd-48e0-9771-b79cefab18ba,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/de639803-53bd-48e0-9771-b79cefab18ba,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,NA,NA,NA,01DC,-65.03660853,44.93023929
0,NA,0,0,NA,La Dorn,NA,0,qc,9,"contact info

Denis Taillon, MRC Domaine du Roy info@domaineduroy.ca",MRC Domaine du Roy,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,RiviDre aux Saumons,RiviDre aux Saumons,NA,e4284911-1587-49e9-b530-83bc5cfcc3c7,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/e4284911-1587-49e9-b530-83bc5cfcc3c7,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Chute 50,Chute 50,NA,02RF,-72.64843593,48.66181193
3.3,NA,0,0,NA,"Division No. 23, Unorganized",Radio telemetry,1,mb,2,NA,Manitoba Hydro,NA,NA,0,NA,0,0,1.8,NA,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,Churchill River,NA,NA,f8d08d25-2f2e-4d01-abc3-764e6997c57d,NA,"{""Arctic grayling (Thymallus arcticus)"",""Northern pike (Esox lucius)"",""Cisco (Coregonus artedi)"",""Lake whitefish (Coregonus clupeaformis)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f8d08d25-2f2e-4d01-abc3-764e6997c57d,fishways,NA,NA,1998,NA,Midstream,Manitoba,Nature-like fishway,Churchill Weir Fishway,NA,NA,06FD,-94.19836099,58.67758905
0,NA,0,0,NA,"Division No. 21, Unorganized",NA,0,mb,3,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Athapapuskow Lake outlet,NA,NA,d6e574c6-22c2-482f-a6ac-4c98152b4e8c,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d6e574c6-22c2-482f-a6ac-4c98152b4e8c,fishways,NA,NA,0,NA,NA,Manitoba,Pool and weir,Athapapuskow Lake Outlet Dam,NA,NA,05KG,-101.4669592,54.51005565
0,NA,0,0,NA,Whitehorse,radio telemetry,2,yt,3,Evaluation study involved 21 individual Chinook salmon released downstream or inside the fishway.,Yukon Energy,NA,NA,366,Northern Canada Power Commission,0,0,15,Pool and weir design with both overlfow and orifice components,0,0,NA,1,NA,0,0,2,0,NA,NA,to pass Chinook salmon,Yukon River,NA,NA,8fe181eb-b0eb-434e-b2c2-aebc0fd7850f,NA,"{""Longnose sucker (Catostomus catostomus)"",""Arctic grayling (Thymallus arcticus)"",""Chinook salmon (Oncorhynchus tshawytscha)"",""Lake trout (Salvelinus namaycush)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/8fe181eb-b0eb-434e-b2c2-aebc0fd7850f,fishways,NA,NA,1956,Surface,Bank,Yukon,Pool and weir,Whitehorse Rapids,NA,NA,09AB,-135.0413064,60.69639506
0,NA,0,0,NA,Arborg,NA,0,mb,2,"At Arborg, Manitoba",NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Icelandic River,NA,NA,178d84b2-7228-4e7c-b210-33623c234362,d118d6f9-11b3-4a69-8434-398f42a21b3e,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/178d84b2-7228-4e7c-b210-33623c234362,fishways,NA,NA,0,NA,NA,Manitoba,Nature-like fishway,Arborg Dam Fishway,NA,NA,05SC,-97.21636856,50.90544232
0,NA,0,0,NA,Sainte-Jeanne-d'Arc,NA,0,qc,9,fishway called Passe du Vieux Moulin,Federation Quebecoise de la Faune,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Rivirre Petite Peribonka,Rivirre Petite Peribonka,NA,5ae41af6-74b4-4846-bd41-12d4deb6c8b1,2aca6af5-c0b9-4d61-8158-e1b9191cf2e1,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5ae41af6-74b4-4846-bd41-12d4deb6c8b1,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Barrage du Vieux Moulin,Barrage du Vieux Moulin,NA,02RC,-72.08228448,48.86463768
0,NA,0,0,NA,"Division No. 21, Unorganized",NA,0,mb,9,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,5d226012-7da3-4817-b79f-86dd9b565adb,86ac2bd8-335e-442d-884e-4aa0a03f5dba,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5d226012-7da3-4817-b79f-86dd9b565adb,fishways,NA,NA,0,NA,NA,Manitoba,Unknown,NA,NA,NA,05KG,-101.4672184,54.54076006
0,NA,0,0,NA,"Kings, Subd. D",NA,0,ns,3,There is no fish way at coordinates. There appears to be a downstream by pass. Large dam at the site.,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Lumsden Pond,NA,NA,5d81c30f-7063-4e22-b83e-5e25fdfc16d9,c526b1fd-36c8-4a31-9eb3-45d64cbc7e24,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5d81c30f-7063-4e22-b83e-5e25fdfc16d9,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,Lumsden Dam,NA,NA,01DD,-64.39676242,45.02755126
0,NA,0,0,NA,London,NA,2,on,6,NA,NA,NA,NA,0,NA,0,1,2.5,Katapodis 1992.  Introduction to Fishway Design,0,0,NA,0,NA,0,0,0,0,NA,NA,Expand migration of target fish,Thames River,NA,NA,5d869a02-f261-4823-90d2-ee938357aea2,608e6c21-4bae-4c6f-8b74-a6c6c45c76de,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5d869a02-f261-4823-90d2-ee938357aea2,fishways,NA,NA,0,NA,Bank,Ontario,Vertical slot,Hunt Dam,NA,ON-02GD-03,02GD,-81.24609544,42.9755806
0,NA,0,0,NA,Granby,NA,0,qc,9,Rudimentary fishway built with wood constructed by a local fishermen's association,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Yamaska,NA,NA,5d92c53c-2043-4ea6-901a-80287d1d4c07,a9b0adb8-f440-411b-afc2-a4b46f911619,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5d92c53c-2043-4ea6-901a-80287d1d4c07,fishways,NA,NA,0,NA,NA,Quebec,Unknown,NA,NA,NA,02OG,-72.73994007,45.39462583
0,NA,0,0,NA,Loon Lake No. 561,NA,0,sk,9,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,5e1fb312-a521-437a-8566-9d71e2d4f1a5,29f2b3d1-70f0-4ebc-8191-a9a2e7fd3101,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5e1fb312-a521-437a-8566-9d71e2d4f1a5,fishways,NA,NA,0,NA,NA,Saskatchewan,Unknown,Makwa Lake Control,NA,NA,06AD,-109.2011332,54.08191651
0,NA,0,0,NA,Wood Buffalo,NA,2,ab,1,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Riviere des Rochers,NA,NA,5e6c7111-359b-46ae-a597-00cf4a82e904,8bcb530d-0b2d-45a0-a220-78248c2531ed,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5e6c7111-359b-46ae-a597-00cf4a82e904,fishways,NA,NA,1975,NA,Bank,Alberta,Denil,Riviere des Rochers Weir - Denil,NA,AB-24010101,07NA,-111.1812275,58.92083538
0,NA,0,0,NA,Cape Breton,Evaluation of fish Passage,0,ns,3,"The top baffle has been reinforced with more lumber. Railroad culvert flowing into stream directly downstream from fish way, shows signs of heavy metals possibly originating from Sysco property. There are two railroad bridges directly downstream that pos",NA,NA,NA,0,NA,0,0,0,Functional & No Maintenance,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,Northwest Brook,NA,NA,5edb565f-93f6-418d-a5dc-e78895c5c8d8,d8a89666-d7f6-4c67-a5ef-eba8b2c78a9e,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5edb565f-93f6-418d-a5dc-e78895c5c8d8,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,Grand Lake Dam - Sydney,NA,NA,01FJ,-60.11839687,46.16830959
0,NA,0,0,NA,"Colchester, Subd. B",NA,0,ns,3,The fish way is backwatered over the bottom baffle. The fourth baffle from the top of fish way has had the notch chewed out by beavers. There is a beaver hutt directly down stream from bottom baffle. There is a small beaver dam approximately 30 m downstr,NA,NA,NA,0,NA,0,0,0,Requires Repairs & No Maintenance,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Millard Creek,NA,NA,5f20dadb-b5c2-4d86-8545-b83c806a2130,d066ed0e-cd61-443d-9dad-b1d9f05d0852,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5f20dadb-b5c2-4d86-8545-b83c806a2130,fishways,NA,NA,2015,NA,NA,Nova Scotia,Pool and weir,NA,NA,NA,01DO,-63.41446085,45.72387315
5,NA,0,0,NA,Toronto,NA,0,on,2,Owned by the Toronto Region Conservation Authority,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Don River,NA,NA,609b1dfd-b819-47fb-98eb-e21c941733cb,a000f921-238a-4410-979f-d937dbefe0ec,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/609b1dfd-b819-47fb-98eb-e21c941733cb,fishways,NA,NA,1998,NA,NA,Ontario,Nature-like fishway,Pottery Road North Riffles,NA,ON-02HC-06,02HC,-79.36023363,43.69113977
