useirrigat,downpassag,catchmenta,waterbodyn,reservoirn,reservoir1,operatingn,waterbody1,maintenanc,constructi,completele,use_supply,userecreat,usepolluti,use_other,usenavigat,useirriga1,useinvasiv,usefloodco,usesupplyc,useotherco,functionco,lakecontro,spillwayty,turbinetyp,dam_use,datasource,featuretyp,downpassa1,lakecontr1,municipali,functionna,operatings,cabd_id,passabilit,facilityna,facilityn1,uppassaget,provincete,passabili1,operating1,ownershipt,usefloodc1,damconditi,ownership1,provincet1,federalcom,provincial,assesssche,expectedli,maintenan1,spillwayca,reservoirp,reservoird,avgrateofd,size_class,degreeofre,length_m,hydropeaki,passabili2,generating,turbinenum,upstreamli,reservoira,storagecap,provincia1,construct1,useelectri,userecrea1,usenaviga1,usefishcod,usepollut1,useinvasi1,sizeclassc,height_m,construct2,owner,federalflo,comments,completel1,use_code,nhnwaters1,lastmodifi,removedyea,useanalysi,conditionc,use_fish,useelectr1,uppassage1,turbinety1,spillwayt1,damnameen,damnamefr,PRPWSHID,NHN4DWSH,Longitude,Latitude
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/54ca809b-7bba-4113-b2db-f040ecf832ed,dams,NA,NA,Hamilton,Unknown,Unknown,54ca809b-7bba-4113-b2db-f040ecf832ed,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Credit - 16 Mile,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02HB-02,02HB,-80.02950572,43.38255511
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/95362172-0de0-494b-96df-db05abc04e2e,dams,NA,NA,Temagami,Unknown,Unknown,95362172-0de0-494b-96df-db05abc04e2e,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Upper Ottawa - Kipawa,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02JE-07,02JE,-79.77302139,46.9498107
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/9374a913-d9c0-450c-8373-3f83fd6b52c8,dams,NA,NA,"Nipissing, Unorganized, North Part",Unknown,Unknown,9374a913-d9c0-450c-8373-3f83fd6b52c8,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Upper Ottawa - Kipawa,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02JE-07,02JE,-79.59905659,47.04271065
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/946b8030-bb65-425c-a0b8-69c09154fe0f,dams,NA,NA,"Nipissing, Unorganized, North Part",Unknown,Unknown,946b8030-bb65-425c-a0b8-69c09154fe0f,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Upper Ottawa - Kipawa,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02JE-10,02JE,-79.16397576,46.61166553
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/3de586cc-99aa-427a-9a4b-92b57be61646,dams,NA,NA,"Nipissing, Unorganized, North Part",Unknown,Unknown,3de586cc-99aa-427a-9a4b-92b57be61646,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Upper Ottawa - Kipawa,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02JE-11,02JE,-79.00365862,46.28256208
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/28939d29-3f55-42ff-b8f4-d9523a49fb40,dams,NA,NA,Coleman,Unknown,Unknown,28939d29-3f55-42ff-b8f4-d9523a49fb40,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Upper Ottawa - Kipawa,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02JE-04,02JE,-79.69002629,47.4025168
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/198bed78-2bc4-4c30-947b-a6f955472e37,dams,NA,NA,Temiskaming Shores,Unknown,Unknown,198bed78-2bc4-4c30-947b-a6f955472e37,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Upper Ottawa - Kipawa,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02JE-04,02JE,-79.64644142,47.4167734
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/04319c10-92c0-4e79-8e12-d235770956d1,dams,NA,NA,Yellowhead County,Unknown,Unknown,04319c10-92c0-4e79-8e12-d235770956d1,Barrier,NA,NA,0,ab,1,5,7,0,NA,Unknown,Alberta,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Berland,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,AB-17010301,07AC,-118.4393037,53.79208987
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/8f17a0df-7dbb-44eb-a751-feb1cd4de86e,dams,NA,NA,Fraser-Fort George C,Unknown,Unknown,8f17a0df-7dbb-44eb-a751-feb1cd4de86e,Barrier,NA,NA,0,bc,1,5,7,0,NA,Unknown,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Lower Nechako,6/29/2022,0,1,0,NA,NA,NA,NA,NA,NA,NA,BC_99,08JC,-122.9317212,53.82057913
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/93af0ae4-b463-40b4-902a-275f6a09b494,dams,NA,NA,Fraser-Fort George C,Unknown,Unknown,93af0ae4-b463-40b4-902a-275f6a09b494,Barrier,NA,NA,0,bc,1,5,7,0,NA,Unknown,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Lower Nechako,6/29/2022,0,1,0,NA,NA,NA,NA,NA,NA,NA,BC_99,08JC,-122.9241519,53.82310852
0,0,0,NA,NA,NA,NA,Patrolas Creek,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/25a05792-bcc0-4193-b480-5311e302ea5d,dams,NA,NA,Cowichan Valley E,Unknown,Unknown,25a05792-bcc0-4193-b480-5311e302ea5d,Barrier,NA,NA,0,bc,1,5,7,0,NA,Unknown,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Small,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,1,3,0,NA,0,NA,1,11,Southern Vancouver Island,6/29/2022,0,1,0,NA,NA,NA,NA,NA,NA,NA,BC_36,08HA,-123.6593473,48.72397323
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/e0f71639-52cf-4536-b95f-60e929ca9518,dams,NA,NA,"Annapolis, Subd. B",Unknown,Unknown,e0f71639-52cf-4536-b95f-60e929ca9518,Barrier,NA,NA,0,ns,1,5,7,0,NA,Unknown,Nova Scotia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Annapolis,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,NA,01DC,-65.2089421,44.94969608
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/453d395f-ff9c-453d-9acb-d956ac4ab734,dams,NA,NA,"Annapolis, Subd. B",Unknown,Unknown,453d395f-ff9c-453d-9acb-d956ac4ab734,Barrier,NA,NA,0,ns,1,5,7,0,NA,Unknown,Nova Scotia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Annapolis,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,NA,01DC,-65.23360645,44.86484443
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/27be5c7b-5406-430e-9a92-938d6db71964,dams,NA,NA,East Garafraxa,Unknown,Unknown,27be5c7b-5406-430e-9a92-938d6db71964,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Credit - 16 Mile,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02HB-06,02HB,-80.14572015,43.87121674
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c7498825-9491-4505-a59d-aa69b1cc6a88,dams,NA,NA,East Garafraxa,Unknown,Unknown,c7498825-9491-4505-a59d-aa69b1cc6a88,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Credit - 16 Mile,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02HB-06,02HB,-80.14553355,43.87272248
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/4b41746f-4c44-4d30-8936-a4eb10837b51,dams,NA,NA,Brampton,Unknown,Unknown,4b41746f-4c44-4d30-8936-a4eb10837b51,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Credit - 16 Mile,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02HB-04,02HB,-79.75940658,43.63281989
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/7325ec02-da73-49db-9d07-a10baa5412c8,dams,NA,NA,Amaranth,Unknown,Unknown,7325ec02-da73-49db-9d07-a10baa5412c8,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Upper Grand,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02GA-08,02GA,-80.26828344,43.88804408
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/67fddc4c-afc0-45b0-a3c4-623ea78e241c,dams,NA,NA,Amaranth,Unknown,Unknown,67fddc4c-afc0-45b0-a3c4-623ea78e241c,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Upper Grand,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02GA-19,02GA,-80.23355131,43.96274516
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/fd04ab4f-f225-405a-b440-8724633b9db6,dams,NA,NA,Brampton,Unknown,Unknown,fd04ab4f-f225-405a-b440-8724633b9db6,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Credit - 16 Mile,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02HB-04,02HB,-79.80786941,43.63214884
0,0,0,NA,NA,NA,NA,Churchill South,NA,3,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Hydroelectricity,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/cbd41cc5-d960-4c53-b9c8-b210dc60495b,dams,NA,NA,"Division No. 10, Subd. D",Unknown,Active,cbd41cc5-d960-4c53-b9c8-b210dc60495b,Barrier,Churchill Falls Hydroelectric Development,NA,0,nl,1,2,5,0,NA,Provincial/Territorial,Newfoundland and Labrador,NA,NA,NA,0,NA,0,1,0,0,Large,0,518,0,NA,0,0,0,4816,32320,0,Earth,1,0,0,0,0,0,3,20,1969,Nalcor Energy - Churchill Falls,0,NA,1,2,Smallwood Reservoir,6/29/2022,0,0,0,NA,Main,NA,Unknown,NA,GL-1,NA,NA,03OBC,-65.04907799,53.78789668
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Hydroelectricity,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/debbfcb9-4962-43f7-ae4b-985259cb58cb,dams,NA,NA,"Division No. 10, Subd. D",Unknown,Active,debbfcb9-4962-43f7-ae4b-985259cb58cb,Barrier,Churchill Falls Hydroelectric Development,NA,0,nl,1,2,5,0,NA,Provincial/Territorial,Newfoundland and Labrador,NA,NA,NA,0,NA,0,1,0,0,Large,0,677,0,NA,0,0,0,0,793.134,0,Earth,1,0,0,0,0,0,3,24,1971,Nalcor Energy - Churchill Falls,0,NA,2,2,Smallwood Reservoir,6/29/2022,0,0,0,NA,Main,NA,Unknown,NA,GF-13,NA,NA,03OBC,-63.93100754,53.54265867
0,0,0,NA,NA,NA,NA,NA,NA,4,Minimal,Main,NA,NA,NA,NA,NA,NA,NA,1,0,13,0,0,0,Water supply,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/910e7684-e507-4a86-873b-55502517bba4,dams,NA,NA,"Division No.  1, Subd. A",Unknown,Active,910e7684-e507-4a86-873b-55502517bba4,Barrier,Southern Harbour Water Supply,NA,0,nl,1,2,3,0,NA,Municipal,Newfoundland and Labrador,NA,NA,NA,0,NA,0,0,0,0,Medium,0,0,0,NA,0,0,0,0,0,0,Gravity,0,0,0,0,0,0,2,5,1974,Town Of Southern Harbour,0,NA,2,3,Eastern Placentia and Western St. Mary's Bays,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Upper Reservoir,NA,NA,02ZK,-53.92985741,47.71511008
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,Main,NA,NA,NA,NA,NA,NA,NA,1,0,13,0,0,0,Water supply,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/a96ae83b-837a-46cf-acb3-9d894ad80be1,dams,NA,NA,St. John's,Unknown,Active,a96ae83b-837a-46cf-acb3-9d894ad80be1,Barrier,St. John's (Windsor Lake Watershed) Water Supply,NA,0,nl,1,2,3,0,NA,Municipal,Newfoundland and Labrador,NA,NA,NA,0,NA,0,0,0,0,Medium,0,100,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,2,7,1968,City Of St. John'S - Public Works,0,NA,2,3,Conception Bay,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Windsor Lake Dam,NA,NA,02ZL,-52.82910291,47.57387242
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/386daaa8-9db9-49b2-9537-716b1e1acdcc,dams,NA,NA,Memramcook,Unknown,Unknown,386daaa8-9db9-49b2-9537-716b1e1acdcc,Barrier,NA,NA,0,nb,1,5,7,0,NA,Unknown,New Brunswick,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Petitcodiac,6/29/2022,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,01BU,-64.55399441,45.99725549
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/a0914c0e-e3c0-46d5-ac01-b6a875eb060c,dams,NA,NA,Erin,Unknown,Unknown,a0914c0e-e3c0-46d5-ac01-b6a875eb060c,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Credit - 16 Mile,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02HB-06,02HB,-80.08018862,43.7962931
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f4ba4ec6-d028-4e14-a043-6aa14ebbd0a4,dams,NA,NA,Erin,Unknown,Unknown,f4ba4ec6-d028-4e14-a043-6aa14ebbd0a4,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Credit - 16 Mile,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02HB-06,02HB,-80.13813003,43.81382172
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/a5e4707b-9555-408e-bec7-fc5945750af3,dams,NA,NA,Mono,Unknown,Unknown,a5e4707b-9555-408e-bec7-fc5945750af3,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Credit - 16 Mile,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02HB-06,02HB,-80.03878718,43.94606574
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/6fb49c15-14d2-4a81-b1cf-6cdcf6e2b6c9,dams,NA,NA,Marquis No. 191,Unknown,Unknown,6fb49c15-14d2-4a81-b1cf-6cdcf6e2b6c9,Barrier,NA,NA,0,sk,1,5,7,0,NA,Unknown,Saskatchewan,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Upper Qu'Appelle - Thunder,6/29/2022,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,05JGB,-105.494316,50.60116382
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/596aacc6-c72c-4400-8c55-cad459b01409,dams,NA,NA,Erin,Unknown,Unknown,596aacc6-c72c-4400-8c55-cad459b01409,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Credit - 16 Mile,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02HB-06,02HB,-80.13906596,43.80970755
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/41977932-706b-49c2-82e9-651893bbdfbd,dams,NA,NA,Erin,Unknown,Unknown,41977932-706b-49c2-82e9-651893bbdfbd,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Credit - 16 Mile,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02HB-06,02HB,-80.14228464,43.78719901
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/36f31065-02b6-4fbb-a8a8-96dd4971ec79,dams,NA,NA,Erin,Unknown,Unknown,36f31065-02b6-4fbb-a8a8-96dd4971ec79,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Credit - 16 Mile,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02HB-06,02HB,-80.1395827,43.8118468
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/6842cba3-aa5f-4d95-a349-881b55355eef,dams,NA,NA,Brant,Unknown,Unknown,6842cba3-aa5f-4d95-a349-881b55355eef,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Lower Grand,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02GB-05,02GB,-80.25606828,43.29290258
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/0e8dc4d6-4884-4094-9e70-81e867084d63,dams,NA,NA,Brant,Unknown,Unknown,0e8dc4d6-4884-4094-9e70-81e867084d63,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Lower Grand,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02GB-05,02GB,-80.31261519,43.23153777
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/46cfa1c7-5482-44b9-8594-5872d837588f,dams,NA,NA,Brant,Unknown,Unknown,46cfa1c7-5482-44b9-8594-5872d837588f,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Lower Grand,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02GB-05,02GB,-80.30398389,43.25847277
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/2f1b326e-d86a-4901-82f3-851f4911b8d4,dams,NA,NA,Brant,Unknown,Unknown,2f1b326e-d86a-4901-82f3-851f4911b8d4,Barrier,NA,NA,0,on,1,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Lower Grand,6/29/2022,0,1,0,NA,NA,NA,Unknown,NA,NA,NA,ON-02GB-05,02GB,-80.23828132,43.24758117
